L,T,avg_energy,std_energy,specific_heat,avg_magnetization,avg_abs_magnetization,std_magnetization,susceptibility
10,2.295,-144.24106666666665,26.189616648503193,1.3022456134071125,0.005254000000000005,0.7330393333333334,0.7632536551832991,0.00019711147038295782
10,2.31,-142.38586666666666,26.425753352532617,1.3086719518916214,0.02297066666666667,0.72058,0.7524329262285702,0.0002054001021645021
10,2.325,-140.66373333333334,26.359362499794177,1.285357366438762,0.014425333333333332,0.7080386666666668,0.7417227265572733,0.00021093307457299747
10,2.34,-138.63786666666667,26.66160396742018,1.2981976881356494,0.023818000000000006,0.6923860000000001,0.7287691881128529,0.00022339082765242138
10,2.355,-136.47533333333334,26.940560342271198,1.3086738547978998,-0.028904666666666662,0.6769059999999999,0.7154903961001542,0.00023167836021514642
10,2.37,-134.48186666666666,27.096219991889807,1.3071358540278275,0.011000666666666669,0.6621366666666667,0.703871152034392,0.000241057586451008
10,2.385,-132.51466666666667,27.137745881991663,1.2947048535449144,0.0003073333333333309,0.6462286666666668,0.6903341018759604,0.0002471688764984853
10,2.4,-130.3276,27.19253595333347,1.28373960342593,-0.0069373333333333335,0.631556,0.6773079113221367,0.0002497131341555557
10,2.415,-128.8784,27.1263244857586,1.2616753985085754,-0.00020133333333333402,0.6194506666666667,0.6671870598252204,0.0002543249892321139
10,2.43,-126.95693333333334,27.16214053780658,1.2494400897484348,-0.017246666666666667,0.6041586666666667,0.65363422428416,0.00025731461793507076
10,2.445,-125.05533333333334,27.11170727850896,1.2295777812162971,-0.004143333333333332,0.5893459999999999,0.6415301235760917,0.0002627785642154062
10,2.46,-123.33733333333333,26.867424009176776,1.192839039078738,0.0034633333333333326,0.5777246666666666,0.6304827081865308,0.00025916524197109356
10,2.475,-121.4024,26.928392839281493,1.1837785383641108,0.019790666666666668,0.5603906666666667,0.615638949530937,0.00026410217123052726
10,2.49,-119.5584,26.919755870116404,1.1688089806723498,0.009531333333333331,0.5469553333333333,0.6039722237141557,0.0002639082597251226
10,2.505,-118.0316,26.598928576918283,1.1274903310186044,-0.009763999999999998,0.5331133333333333,0.5917143209669117,0.0002635183519183855
10,2.52,-116.34306666666667,26.48622607939623,1.1046865897091316,0.003874666666666667,0.5205786666666666,0.580735694579059,0.00026296353893474417
10,2.535,-114.6772,26.26129344669324,1.0731892106070586,0.005683333333333335,0.509274,0.5697144604000226,0.00025738406150164366
10,2.55,-113.1956,25.993853260081824,1.0391086617557352,0.005056666666666668,0.49662333333333336,0.5579617102653391,0.0002537729599564267
10,2.565,-111.43626666666667,25.717606253217962,1.0052783897731952,0.0014933333333333333,0.48247866666666667,0.5451804930071834,0.00025122158367078205
10,2.58,-110.242,25.469691190380253,0.974558574204273,-0.0026606666666666675,0.4717166666666667,0.5351453891416383,0.0002475622211455641
10,2.595,-108.7084,25.129616712291227,0.937771445913354,-0.0067853333333333325,0.461004,0.5242870326308756,0.00024045566596274902
10,2.61,-107.14413333333333,25.009731950760465,0.9181995159332526,-0.005894000000000002,0.44985,0.5139335567600154,0.00023677171455938688
10,2.625,-105.58253333333333,24.74155724516053,0.8883731953423051,-0.006300000000000001,0.43671999999999994,0.5020214238456362,0.00023367939657142867
10,2.64,-104.5104,24.41590243755082,0.8553378842975193,-0.0018426666666666674,0.4286266666666667,0.493600315281729,0.0002269842700336699
10,2.655,-102.84866666666667,24.11149169080079,0.8247438923192286,0.0005086666666666658,0.41621933333333333,0.4813457467609836,0.0002201711985921741
10,2.67,-102.38493333333334,23.941330226108064,0.8040332912448699,0.0038146666666666667,0.4126586666666667,0.47810195040899894,0.00021838521157885972
10,2.685,-100.87373333333333,23.674837346760285,0.7774732005112264,-0.0033873333333333333,0.4011193333333333,0.4662215846278343,0.00021034383771404924
10,2.7,-99.64693333333334,23.47515304732976,0.7559434987593349,0.004058666666666667,0.39108399999999993,0.4568829834412989,0.00020671051213827187
10,2.715,-98.8944,23.275785313783363,0.7349689935842851,0.006728666666666665,0.3849806666666667,0.4509188452980081,0.0002031785130493146
10,2.73,-97.6376,22.982077065400333,0.7086850303103475,-0.0031720000000000008,0.3776293333333333,0.44278887943277584,0.00019585399245258462
10,2.745,-96.41706666666667,22.494276058489984,0.6715206059642207,-0.0010246666666666674,0.368562,0.4336823761597369,0.0001903224243691561
10,2.76,-95.3256,22.518250035027144,0.6656579298466732,-0.0014693333333333338,0.3603026666666667,0.4257119852586827,0.00018628565842834124
10,2.775,-94.4476,22.40764573919655,0.6520283581830487,0.006159333333333333,0.35529799999999995,0.4201028079881823,0.00018121671301861867
10,2.79,-93.45853333333334,22.144161318856842,0.6299557823198018,-0.002156,0.3466706666666666,0.411486530760526,0.0001761478932122662
10,2.805,-92.51893333333334,21.903437512459597,0.6097598506133657,-0.001964000000000001,0.34263333333333335,0.40676362837730057,0.00017134725688255098
10,2.82,-91.75853333333333,21.860792007203724,0.6009433971910639,-0.003107333333333334,0.3357846666666666,0.3997784859305074,0.00016695443604570535
10,2.835,-90.94333333333333,21.4382770348324,0.5718388152903809,-0.00028666666666666565,0.32974400000000004,0.39309703359631476,0.00016153176177777768
10,2.85,-89.87693333333333,21.320732975100913,0.5596474664149659,-0.0012226666666666664,0.3228973333333333,0.3861224310408409,0.00015729592558908382
10,2.865,-89.03933333333333,21.269992623934364,0.5511698159129685,0.002597333333333333,0.31769733333333333,0.3810460346548986,0.00015452436670001943
10,2.88,-88.12813333333334,20.8732328237759,0.5252843466863856,-0.00020933333333333326,0.31038000000000004,0.3726384255274214,0.00014765172083333332
10,2.895,-87.78066666666666,20.715299327362427,0.5120180720403814,0.0008486666666666667,0.3106273333333333,0.3725976021101347,0.0001462533786513146
10,2.91,-86.76946666666667,20.64906586383241,0.5035178151520265,-0.0029946666666666676,0.301888,0.3638629668408455,0.00014181739561053844
10,2.925,-86.07493333333333,20.54268365287803,0.4932449139159585,0.0022666666666666673,0.29842666666666673,0.3592815918221002,0.00013685444315289632
10,2.94,-85.2324,20.286129667994004,0.4761060864763143,-0.0019459999999999998,0.29225933333333337,0.3530698699747686,0.00013349184380801206
10,2.955,-84.53146666666666,20.236078585426462,0.4689620981565636,-0.0024120000000000005,0.2883866666666667,0.3483498561159456,0.00012922697288964097
10,2.97,-83.88853333333333,20.293482743208198,0.46687462940163643,-9.00000000000001e-05,0.28426333333333337,0.344983910591011,0.0001286473534979423
10,2.985,-83.0832,19.90947540979755,0.4448677907609882,6.666666666666667e-05,0.2816426666666667,0.3406935214464102,0.0001231138636947701
10,3.0,-82.67266666666667,19.8686835553396,0.4386273180246897,-0.002212666666666667,0.27722466666666673,0.33643229745803077,0.00012112690286074067
10,3.015,-81.71306666666666,19.63099087146534,0.42394528473778786,0.0008146666666666671,0.27103333333333335,0.32950298377741927,0.00011646372213009024
10,3.03,-81.4792,19.665515520660357,0.42123593622992567,-0.004433333333333333,0.27140933333333334,0.32964433190266684,0.00011558420389292266
10,3.045,-80.37653333333333,19.516859958735395,0.410814059117496,-0.0004573333333333333,0.2648013333333334,0.3221856672472498,0.00011062091033898916
10,3.06,-80.06866666666667,19.47861951531017,0.40520378724232303,0.0026219999999999998,0.26289533333333337,0.3209038357244529,0.00011069343260856924
10,3.075,-79.40586666666667,19.441538148567933,0.39973392090128557,-0.0005006666666666675,0.2592406666666667,0.3164644308600187,0.00010713581597687444
10,3.09,-78.9068,19.33141434108396,0.39139051793201385,-0.001338,0.257962,0.31497696702457467,0.00010572131571521036
10,3.105,-78.41893333333333,19.065374238714075,0.37702266601551493,-0.0018366666666666668,0.25327533333333335,0.31045171388728965,0.0001038172158611559
10,3.12,-77.84906666666667,19.19204398864858,0.37838444327562143,-0.0005686666666666665,0.25170333333333333,0.30828477627818224,0.00010155531620370376
10,3.135,-77.17586666666666,18.905554851653758,0.36366689229122173,0.0009259999999999995,0.24870333333333333,0.30399966423884967,9.749060708842812e-05
