L,T,avg_energy,std_energy,specific_heat,avg_magnetization,avg_abs_magnetization,std_magnetization,susceptibility
30,2.28,-1272.8774666666666,92.15789739489985,1.8153188272137237,0.01276414814814815,0.6324237037037037,0.6593270748147543,1.7015289500691224e-05
30,2.295,-1248.39,94.78266455423164,1.8951777015170685,0.015319555555555553,0.5925931851851852,0.6261495015535583,1.9913436916129795e-05
30,2.31,-1221.5848,94.12699157145805,1.844853511885078,0.01984725925925926,0.5468032592592592,0.5864454120200102,2.179813883736179e-05
30,2.325,-1199.2145333333333,94.72986492538782,1.8445286794943128,-0.0028593333333333357,0.5114837777777778,0.5556150194981244,2.2509233332943954e-05
30,2.34,-1173.9225333333334,92.75912533141356,1.7459791990829996,0.00682451851851852,0.464028962962963,0.5136414848103528,2.3053784664155043e-05
30,2.355,-1151.9572,90.5616418146226,1.643100933283005,-0.006511037037037039,0.42801888888888884,0.4802242678860172,2.2390927966161782e-05
30,2.37,-1130.7501333333332,87.60828252310901,1.5182774141230782,-0.01045925925925926,0.39192251851851845,0.44630565006334355,2.1422817093679155e-05
30,2.385,-1111.3814666666667,84.58319346368731,1.3974905502185846,-0.012601185185185187,0.3602594074074075,0.41613738898413044,2.0285243770353803e-05
30,2.4,-1093.0024,82.24647830904372,1.3048771593826973,0.006906740740740742,0.33280481481481483,0.38830726937678967,1.8551478590090426e-05
30,2.415,-1075.8078666666668,79.7873433036148,1.2128057000256083,0.006009037037037037,0.3073934814814815,0.3619818658813918,1.682826192582495e-05
30,2.43,-1061.0561333333333,77.33407215267766,1.125347633267996,-0.008585851851851851,0.2883751851851852,0.34206372835933535,1.551031718359455e-05
30,2.445,-1045.0493333333334,75.83726941872901,1.0689690682660329,0.00647962962962963,0.265648962962963,0.3178600759733836,1.3863959088681982e-05
30,2.46,-1030.9682666666668,74.3394883378201,1.0146737183056718,-0.013042888888888889,0.24968762962962962,0.30109342807864165,1.2865156726582189e-05
30,2.475,-1017.3301333333334,72.28568008475506,0.9477889186482985,-4.296296296296139e-06,0.23338266666666665,0.28318712564255105,1.1549934477083595e-05
30,2.49,-1005.0734666666667,71.36189975037256,0.9126234049956373,-0.001235703703703703,0.22091155555555556,0.26889782712290256,1.0488912546669533e-05
30,2.505,-992.8616,70.4227920877893,0.8781496037315514,-0.0023254814814814818,0.21115185185185187,0.25720818655425703,9.57035021254549e-06
30,2.52,-981.1593333333333,69.88083914461501,0.8544224125086964,-0.0014851111111111115,0.20118214814814817,0.2465468418513623,8.95647885731462e-06
30,2.535,-969.7916,69.02631215297541,0.8238172954382503,0.0009352592592592596,0.19121451851851853,0.23471927024660202,8.1222960520318e-06
30,2.55,-958.8848,67.76835885790162,0.7847495343318078,-0.001261851851851852,0.18262614814814812,0.22446750888428996,7.422633911714804e-06
30,2.565,-949.0732,67.29891709203054,0.7648898602562364,0.00026044444444444455,0.17646711111111107,0.21753505896895223,7.009282394642814e-06
30,2.58,-939.4884,66.71985710496288,0.7430675460386844,0.0008115555555555555,0.1701997037037037,0.2101825046141876,6.550131234919995e-06
30,2.595,-928.5537333333333,65.93160127027268,0.7172491020620914,-0.0019171111111111112,0.16350614814814815,0.20200067125394724,6.0259841660515715e-06
30,2.61,-919.3297333333334,65.14759711042474,0.6922664424353023,0.0020854814814814816,0.15644355555555559,0.19343488452964896,5.5116295066598674e-06
30,2.625,-909.8524,64.90175201209902,0.67922195644082,-0.0007482222222222222,0.1516042222222222,0.1881688402124025,5.258934208579707e-06
30,2.64,-901.0861333333334,64.34529390495902,0.6600596953938894,0.000832444444444444,0.14777481481481483,0.18330985360092733,4.951935815401382e-06
30,2.655,-892.0344,64.23815597685433,0.6504509777840258,-0.0009787407407407407,0.14233474074074073,0.1771841856566475,4.6603955465633125e-06
30,2.67,-882.9924,63.12672288532013,0.6210998957670093,0.001539777777777778,0.13755755555555557,0.17078971918428013,4.265259261019744e-06
30,2.685,-875.7904,63.22908034420027,0.6161729668389146,-0.001059925925925926,0.13565222222222223,0.16853279813360808,4.1394173788060305e-06
30,2.7,-867.4717333333333,62.2577384828228,0.590767566071565,0.0014599999999999997,0.13100385185185184,0.16246193984420593,3.8000017686915386e-06
30,2.715,-859.7102666666667,62.177318918789744,0.5827493602832863,9.111111111110936e-06,0.12992925925925924,0.161626070756742,3.782023498922002e-06
30,2.73,-851.33,61.9675584479492,0.5724808538361591,0.0012625925925925927,0.12589459259259259,0.15655415902390377,3.525173139471616e-06
30,2.745,-844.212,61.74557573354278,0.5621917678023854,-0.0011424444444444446,0.12203903703703703,0.15200037038924982,3.323979444181534e-06
30,2.76,-836.4510666666666,60.98741951306206,0.5425251083546683,-0.000470296296296296,0.11924051851851852,0.14858273074247771,3.1637471002144866e-06
30,2.775,-829.4392,60.46172704028006,0.5274637429059054,-0.0006060740740740743,0.11692651851851851,0.14575254890986608,3.031976819477366e-06
30,2.79,-821.8986666666667,60.979265313893556,0.5307786668011618,-0.001799851851851852,0.11482281481481484,0.14306366377014143,2.901701535654094e-06
30,2.805,-814.8932,60.221405334205436,0.5121457008908632,0.00011474074074074072,0.11289844444444443,0.14044473688434547,2.7643804816697604e-06
30,2.82,-808.6638666666666,60.12901973575008,0.5051583329675808,0.0018380740740740744,0.11103333333333332,0.13823606189703574,2.673044213550739e-06
30,2.835,-801.1108,59.45096122037613,0.4886176219648213,0.001145037037037037,0.10792414814814817,0.13466405266248385,2.5428557459521774e-06
30,2.85,-794.4637333333334,59.25477098705967,0.48030202588541215,-0.000579925925925926,0.10633562962962963,0.13241644862701307,2.4277528469162535e-06
30,2.865,-788.5985333333333,58.72285776863687,0.46679113863304755,-0.000683037037037037,0.10429874074074075,0.13027736588229394,2.3635568278917164e-06
30,2.88,-782.6568,58.73557990769592,0.4621415717021051,0.0001560000000000001,0.10233051851851853,0.12747032780449088,2.2288479113871525e-06
30,2.895,-775.9986666666666,58.400283089116,0.4521580415136126,0.0004367407407407406,0.10125525925925925,0.12646601081425093,2.203498409550969e-06
30,2.91,-770.4736,58.32767870436814,0.44639662091849486,-5.925925925926852e-07,0.09885066666666667,0.12354959218080769,2.0973835158268867e-06
30,2.925,-763.5205333333333,58.132716936181666,0.43888121406575464,-0.00034711111111111065,0.09763333333333334,0.12203115303983017,2.0358803496965364e-06
30,2.94,-757.7306666666667,58.16735389851902,0.4349320832826226,-0.0004013333333333334,0.09633837037037038,0.12018703086583711,1.9516257940935254e-06
30,2.955,-752.2308,58.23973956580964,0.4315999330298214,0.00017762962962962966,0.09493985185185184,0.11853104076430532,1.8936129751092896e-06
30,2.97,-746.6650666666667,57.36484713070269,0.4145112033577872,0.0014972592592592587,0.09328955555555556,0.1162034827710693,1.796689119963544e-06
30,2.985,-740.7352,56.82151952350447,0.40261922316590015,7.577777777777779e-05,0.09169888888888889,0.1142181452764984,1.7260763927854486e-06
30,3.0,-735.8057333333334,56.9859221837191,0.40091300334923696,0.0005349629629629627,0.09097822222222222,0.11400432843119604,1.748235617668038e-06
30,3.015,-730.4013333333334,56.652230302276905,0.3922987113718561,-0.0008372592592592594,0.08962066666666667,0.11233565254327645,1.6908553313481363e-06
30,3.03,-724.6341333333334,56.61589889994585,0.3879261423473161,0.0006678518518518519,0.08867155555555557,0.11090220686851668,1.6270996515443033e-06
30,3.045,-719.5428,56.76850331090296,0.3861871199968536,-0.0009144444444444443,0.08738866666666667,0.10915121917470781,1.5610457194633466e-06
30,3.06,-714.0984,56.17507796262206,0.37445704454919204,0.0004968148148148148,0.08631340740740742,0.10792286647970466,1.5241785170222525e-06
30,3.075,-709.3454666666667,56.037533726204934,0.3689990744622119,0.0008302962962962964,0.08477859259259259,0.10612379985717718,1.4726433698590974e-06
